type,amount,oldbalanceOrg,newbalanceOrig,isFraud
4,8274020.94,8274020.94,0.0,Fraud
1,85473.01,1012.0,0.0,No Fraud
4,2768828.41,0.0,0.0,No Fraud
4,307739.18,307739.18,0.0,Fraud
1,59850.94,0.0,0.0,No Fraud
0,172790.21,34231.0,207021.21,No Fraud
0,67727.03,8039.11,75766.14,No Fraud
1,224385.4,3590.04,0.0,No Fraud
1,423756.17,106368.06,0.0,No Fraud
3,6289.02,102204.0,95914.98,No Fraud
1,50184.12,0.0,0.0,No Fraud
0,151854.49,6905179.91,7057034.41,No Fraud
0,254985.61,8703236.04,8958221.65,No Fraud
4,1548376.44,1548376.44,0.0,Fraud
1,357849.48,0.0,0.0,No Fraud
1,286961.06,0.0,0.0,No Fraud
4,5721871.91,5721871.91,0.0,Fraud
0,183338.43,172.0,183510.43,No Fraud
1,25761.04,25761.04,0.0,Fraud
4,2511765.88,272390.14,0.0,No Fraud
1,412668.39,412668.39,0.0,Fraud
3,9437.3,100499.0,91061.7,No Fraud
1,9174.73,0.0,0.0,No Fraud
1,81867.07,81867.07,0.0,Fraud
0,19431.39,3387414.29,3406845.68,No Fraud
0,182934.2,21863.0,204797.2,No Fraud
4,671406.79,671406.79,0.0,Fraud
3,12968.4,0.0,0.0,No Fraud
1,2984434.36,2984434.36,0.0,Fraud
1,237943.62,237943.62,0.0,Fraud
4,102750.55,102750.55,0.0,Fraud
3,15055.08,0.0,0.0,No Fraud
0,51296.65,2928543.54,2979840.19,No Fraud
3,3302.01,25700.49,22398.47,No Fraud
1,178665.18,0.0,0.0,No Fraud
1,136053.92,310250.85,174196.92,No Fraud
4,2109967.47,2109967.47,0.0,Fraud
4,395635.77,688.0,0.0,No Fraud
4,462441.03,462441.03,0.0,Fraud
1,57906.3,0.0,0.0,No Fraud
0,91164.6,10924.0,102088.6,No Fraud
1,186568.14,0.0,0.0,No Fraud
3,3573.37,60528.0,56954.63,No Fraud
3,3536.98,2241.22,0.0,No Fraud
1,187527.04,100296.0,0.0,No Fraud
4,966389.93,966389.93,0.0,Fraud
1,18715.32,40694.0,21978.68,No Fraud
1,1177100.83,1177100.83,0.0,Fraud
1,32296.44,0.0,0.0,No Fraud
4,10000000.0,10850530.59,850530.59,Fraud
0,118136.18,0.0,118136.18,No Fraud
1,1709224.02,1709224.02,0.0,Fraud
3,595.15,809041.0,808445.85,No Fraud
4,267564.83,267564.83,0.0,Fraud
4,1388774.78,1388774.78,0.0,Fraud
1,426173.04,426173.04,0.0,Fraud
1,82112.74,82112.74,0.0,Fraud
1,145990.52,21291.0,0.0,No Fraud
1,93266.08,63082.0,0.0,No Fraud
4,23031.26,23031.26,0.0,Fraud
3,2254.07,241404.44,239150.37,No Fraud
1,7539165.76,7539165.76,0.0,Fraud
4,2930418.44,2930418.44,0.0,Fraud
1,357882.83,357882.83,0.0,Fraud
1,3242183.64,3242183.64,0.0,Fraud
1,282571.5,223644.31,0.0,No Fraud
1,34257.67,0.0,0.0,No Fraud
1,144330.84,29364.0,0.0,No Fraud
3,14840.3,0.0,0.0,No Fraud
3,7878.56,102738.0,94859.44,No Fraud
3,2361.83,0.0,0.0,No Fraud
1,408257.1,0.0,0.0,No Fraud
1,45053.05,45053.05,0.0,Fraud
1,120232.13,120232.13,0.0,Fraud
4,846589.73,846589.73,0.0,Fraud
3,14225.82,1750.0,0.0,No Fraud
1,127159.17,206217.0,79057.83,No Fraud
1,73561.74,73561.74,0.0,Fraud
1,561374.78,561374.78,0.0,Fraud
1,227304.91,227304.91,0.0,Fraud
3,3821.64,153114.07,149292.42,No Fraud
1,703882.14,703882.14,0.0,Fraud
1,21174.45,21174.45,0.0,Fraud
1,8332002.94,8332002.94,0.0,Fraud
1,5271.46,5271.46,0.0,Fraud
4,33964.87,33964.87,0.0,Fraud
4,486060.16,486060.16,0.0,Fraud
1,162618.7,0.0,0.0,No Fraud
4,1314897.11,1314897.11,0.0,Fraud
4,10000000.0,11306690.61,1306690.61,Fraud
0,468060.73,355090.0,823150.73,No Fraud
4,3338954.98,0.0,0.0,No Fraud
4,1693962.01,1693962.01,0.0,Fraud
4,4863106.47,4863106.47,0.0,Fraud
4,653949.74,653949.74,0.0,Fraud
0,65854.91,966113.92,1031968.83,No Fraud
4,104957.85,104957.85,0.0,Fraud
3,18232.86,0.0,0.0,No Fraud
1,72547.29,72547.29,0.0,Fraud
1,135024.48,0.0,0.0,No Fraud
3,19495.57,2535.42,0.0,No Fraud
0,58930.84,1186556.61,1245487.45,No Fraud
3,3520.01,0.0,0.0,No Fraud
1,35063.63,35063.63,0.0,Fraud
1,28534.46,0.0,0.0,No Fraud
0,127239.25,130277.0,257516.25,No Fraud
1,1975271.77,1975271.77,0.0,Fraud
1,2056779.24,2056779.24,0.0,Fraud
0,10535.64,6899442.14,6909977.78,No Fraud
4,1096187.24,1096187.24,0.0,Fraud
4,205163.3,205163.3,0.0,Fraud
4,317787.12,317787.12,0.0,Fraud
1,56380.49,0.0,0.0,No Fraud
3,3963.45,0.0,0.0,No Fraud
1,577301.73,577301.73,0.0,Fraud
0,233537.7,2338589.04,2572126.74,No Fraud
0,268380.67,5378895.29,5647275.97,No Fraud
3,26205.11,0.0,0.0,No Fraud
1,122483.7,51658.0,0.0,No Fraud
1,40257.42,13139.0,0.0,No Fraud
1,507286.2,60804.0,0.0,No Fraud
1,2960254.17,2960254.17,0.0,Fraud
4,1633227.0,1633227.0,0.0,Fraud
1,1254775.16,1254775.16,0.0,Fraud
1,93187.15,0.0,0.0,No Fraud
4,561446.32,561446.32,0.0,Fraud
3,89388.84,54925.56,0.0,No Fraud
1,255238.34,69.0,0.0,No Fraud
4,3332748.16,3332748.16,0.0,Fraud
3,20934.68,129.0,0.0,No Fraud
4,766031.91,0.0,0.0,No Fraud
4,136983.26,136983.26,0.0,Fraud
1,232873.18,138004.0,0.0,No Fraud
0,230630.03,3441454.26,3672084.3,No Fraud
0,343282.34,55188.0,398470.34,No Fraud
1,255574.92,116202.0,0.0,No Fraud
4,266766.78,266766.78,0.0,Fraud
1,62898.81,62898.81,0.0,Fraud
1,530377.28,530377.28,0.0,Fraud
1,152196.32,0.0,0.0,No Fraud
4,1028326.5,1028326.5,0.0,Fraud
1,917014.64,917014.64,0.0,Fraud
1,220946.25,0.0,0.0,No Fraud
1,118316.3,33103.0,0.0,No Fraud
3,38468.89,0.0,0.0,No Fraud
4,28936.11,28936.11,0.0,Fraud
1,167907.12,167907.12,0.0,Fraud
4,418871.89,418871.89,0.0,Fraud
1,180375.24,0.0,0.0,No Fraud
3,5518.42,15734.0,10215.58,No Fraud
1,326394.8,326394.8,0.0,Fraud
4,561948.38,561948.38,0.0,Fraud
0,10802.24,11644.0,22446.24,No Fraud
4,985533.53,76414.0,0.0,No Fraud
1,324633.29,0.0,0.0,No Fraud
3,13107.31,975148.77,962041.46,No Fraud
1,334276.08,334276.08,0.0,Fraud
1,190182.29,0.0,0.0,No Fraud
1,2118548.31,2118548.31,0.0,Fraud
4,3171085.59,3171085.59,3171085.59,Fraud
1,272997.35,272997.35,0.0,Fraud
4,71372.0,71372.0,0.0,Fraud
1,232315.43,232315.43,0.0,Fraud
4,10000000.0,57316255.05,47316255.05,Fraud
3,11449.81,4553.0,0.0,No Fraud
1,861406.83,861406.83,0.0,Fraud
1,127018.14,127018.14,0.0,Fraud
1,166456.54,166456.54,0.0,Fraud
4,56290.17,56290.17,0.0,Fraud
1,205163.84,0.0,0.0,No Fraud
4,52795.24,52795.24,0.0,Fraud
4,864994.24,864994.24,0.0,Fraud
1,71554.74,71554.74,0.0,Fraud
1,212028.15,212028.15,0.0,Fraud
3,6793.87,258736.69,251942.81,No Fraud
1,978103.4,978103.4,0.0,Fraud
1,231041.18,0.0,0.0,No Fraud
4,493538.8,493538.8,0.0,Fraud
1,108213.6,108213.6,0.0,Fraud
1,876753.11,876753.11,0.0,Fraud
0,12550.35,16345010.28,16357560.64,No Fraud
0,109950.3,4613698.16,4723648.46,No Fraud
1,444766.43,444766.43,0.0,Fraud
3,13685.83,125.0,0.0,No Fraud
1,245534.13,352217.0,106682.86,No Fraud
0,217240.79,70127.0,287367.79,No Fraud
4,9772559.35,9772559.35,0.0,Fraud
1,977805.62,977805.62,0.0,Fraud
1,1028486.59,1028486.59,0.0,Fraud
4,20314.97,20314.97,0.0,Fraud
3,2522.58,0.0,0.0,No Fraud
4,2658595.89,2658595.89,0.0,Fraud
3,16523.84,978457.13,961933.28,No Fraud
1,36300.25,36300.25,0.0,Fraud
3,5825.14,359023.77,353198.63,No Fraud
1,209729.57,0.0,0.0,No Fraud
4,201511.93,201511.93,0.0,Fraud
4,75113.49,75113.49,0.0,Fraud
1,244312.69,244312.69,0.0,Fraud
1,118499.44,118499.44,0.0,Fraud
1,58534.06,72041.0,13506.94,No Fraud
1,465498.74,465498.74,0.0,Fraud
3,9858.96,0.0,0.0,No Fraud
1,148278.59,0.0,0.0,No Fraud
1,560734.91,0.0,0.0,No Fraud
3,11009.74,500507.22,489497.48,No Fraud
4,1894345.86,96617.76,0.0,No Fraud
1,192815.77,192815.77,0.0,Fraud
4,3150438.28,3150438.28,0.0,Fraud
4,1644253.61,1644253.61,0.0,Fraud
1,236101.63,37267.0,0.0,No Fraud
0,477638.72,1890170.39,2367809.11,No Fraud
4,1158358.08,1158358.08,0.0,Fraud
4,613020.85,613020.85,0.0,Fraud
0,96411.1,30869.0,127280.1,No Fraud
4,5039827.29,5039827.29,0.0,Fraud
1,8142605.46,8142605.46,0.0,Fraud
4,14016.65,14016.65,0.0,Fraud
1,35036.17,5043.0,0.0,No Fraud
4,99168.97,99168.97,0.0,Fraud
4,3275.33,3275.33,0.0,Fraud
1,29069.52,34074.0,5004.48,No Fraud
4,261262.66,0.0,0.0,No Fraud
1,219979.57,50068.0,0.0,No Fraud
1,274808.04,0.0,0.0,No Fraud
4,4574246.75,4574246.75,0.0,Fraud
1,2274566.61,2274566.61,0.0,Fraud
4,6501296.36,6501296.36,0.0,Fraud
4,157272.13,157272.13,0.0,Fraud
0,156754.98,2185270.84,2342025.82,No Fraud
1,1789155.73,1789155.73,0.0,Fraud
3,8749.98,243.0,0.0,No Fraud
4,9917.27,9917.27,0.0,Fraud
1,3421212.04,3421212.04,0.0,Fraud
0,233997.87,266.0,234263.87,No Fraud
1,20311.17,20311.17,0.0,Fraud
1,214760.72,214760.72,0.0,Fraud
1,8068.61,0.0,0.0,No Fraud
2,5197.58,412368.92,407171.34,No Fraud
4,170486.7,170486.7,0.0,Fraud
4,37974.85,37974.85,0.0,Fraud
3,1159.47,26911.99,25752.53,No Fraud
3,6488.5,0.0,0.0,No Fraud
0,54654.67,47512.0,102166.67,No Fraud
1,2100951.58,2100951.58,0.0,Fraud
0,286406.44,2747326.02,3033732.46,No Fraud
1,510549.03,0.0,0.0,No Fraud
1,308109.64,0.0,0.0,No Fraud
1,447009.83,447009.83,0.0,Fraud
1,418933.97,0.0,0.0,No Fraud
3,5780.41,0.0,0.0,No Fraud
1,240899.12,240899.12,0.0,Fraud
3,2840.52,5003.0,2162.48,No Fraud
4,1023356.77,1023356.77,0.0,Fraud
1,143501.7,143501.7,0.0,Fraud
4,398671.31,5061.0,0.0,No Fraud
1,213983.59,213983.59,0.0,Fraud
4,2140888.35,2140888.35,0.0,Fraud
1,280880.94,284091.29,3210.36,No Fraud
0,234229.47,4216087.23,4450316.7,No Fraud
1,436906.22,436906.22,0.0,Fraud
1,37880.06,0.0,0.0,No Fraud
1,427503.76,27624.0,0.0,No Fraud
0,17314.78,4431595.75,4448910.53,No Fraud
3,5627.53,0.0,0.0,No Fraud
1,78938.12,20414.0,0.0,No Fraud
3,1181.69,11201.0,10019.31,No Fraud
4,8104557.88,8104557.88,0.0,Fraud
3,1606.71,6998.0,5391.29,No Fraud
1,4791.06,4791.06,0.0,Fraud
1,432958.83,432958.83,0.0,Fraud
4,12804.74,12804.74,0.0,Fraud
3,6618.29,491111.12,484492.83,No Fraud
0,34968.89,961.0,35929.89,No Fraud
2,18.08,20691.0,20672.92,No Fraud
3,16698.46,133735.0,117036.54,No Fraud
4,11230.92,0.0,0.0,No Fraud
4,2299330.46,2299330.46,0.0,Fraud
1,2153055.36,2153055.36,0.0,Fraud
1,346119.32,17861.0,0.0,No Fraud
4,10000000.0,33576297.1,23576297.1,Fraud
1,298403.53,58558.0,0.0,No Fraud
4,322329.78,322329.78,0.0,Fraud
1,1504.73,1504.73,0.0,Fraud
4,3786438.03,3786438.03,0.0,Fraud
1,328261.89,0.0,0.0,No Fraud
4,385207.12,385207.12,0.0,Fraud
1,31593.95,31593.95,0.0,Fraud
4,166880.54,166880.54,0.0,Fraud
4,10000000.0,30399045.08,20399045.08,Fraud
4,592443.66,592443.66,0.0,Fraud
4,581421.85,581421.85,0.0,Fraud
4,754874.26,754874.26,0.0,Fraud
1,40388.58,40388.58,0.0,Fraud
1,5141769.94,5141769.94,0.0,Fraud
4,1806516.34,1806516.34,0.0,Fraud
4,542222.77,542222.77,0.0,Fraud
4,2075328.73,2075328.73,0.0,Fraud
3,20780.63,5813.0,0.0,No Fraud
1,347571.83,3223.0,0.0,No Fraud
3,3288.13,79861.0,76572.87,No Fraud
4,241337.83,241337.83,0.0,Fraud
1,238780.85,0.0,0.0,No Fraud
4,443085.5,0.0,0.0,No Fraud
4,296977.69,296977.69,0.0,Fraud
1,167695.02,0.0,0.0,No Fraud
1,71693.42,71693.42,0.0,Fraud
4,1519109.99,398720.0,0.0,No Fraud
4,731113.99,731113.99,0.0,Fraud
4,73110.82,73110.82,0.0,Fraud
0,543908.95,9001.0,552909.95,No Fraud
1,1589614.75,1589614.75,0.0,Fraud
1,178569.48,178569.48,0.0,Fraud
3,14091.58,10116.0,0.0,No Fraud
1,188854.39,188854.39,0.0,Fraud
0,109143.31,13365.0,122508.31,No Fraud
1,10000000.0,10000000.0,0.0,Fraud
4,47721.95,47721.95,0.0,Fraud
4,728256.03,728256.03,0.0,Fraud
1,258949.73,30326.0,0.0,No Fraud
1,151715.39,151715.39,0.0,Fraud
4,1223523.54,0.0,0.0,No Fraud
1,157402.73,0.0,0.0,No Fraud
1,169865.86,0.0,0.0,No Fraud
1,332151.67,332151.67,0.0,Fraud
4,1159010.44,1159010.44,0.0,Fraud
1,34365.12,0.0,0.0,No Fraud
1,166271.16,166271.16,0.0,Fraud
4,1021129.67,1021129.67,0.0,Fraud
1,288272.0,31452.0,0.0,No Fraud
3,64743.5,0.0,0.0,No Fraud
4,2145582.77,200785.0,0.0,No Fraud
3,9402.1,51341.0,41938.9,No Fraud
4,332138.32,332138.32,0.0,Fraud
1,1467987.57,1467987.57,0.0,Fraud
3,22942.74,0.0,0.0,No Fraud
4,1976666.45,1976666.45,0.0,Fraud
0,130815.54,7857647.83,7988463.37,No Fraud
1,182402.89,203481.0,21078.11,No Fraud
1,723782.37,723782.37,0.0,Fraud
4,79076.14,79076.14,0.0,Fraud
4,181647.66,181647.66,0.0,Fraud
3,1880.2,0.0,0.0,No Fraud
0,209951.79,23313.0,233264.79,No Fraud
1,65365.11,65365.11,0.0,Fraud
4,10000000.0,18020192.15,8020192.15,Fraud
1,100326.62,904876.0,804549.38,No Fraud
4,5521483.54,5521483.54,0.0,Fraud
3,2855.88,58594.0,55738.12,No Fraud
3,3619.74,29532.0,25912.26,No Fraud
1,110900.95,141.0,0.0,No Fraud
3,11019.77,0.0,0.0,No Fraud
1,86844.69,0.0,0.0,No Fraud
4,98533.36,98533.36,0.0,Fraud
2,3798.19,0.0,0.0,No Fraud
3,35361.01,41588.0,6226.99,No Fraud
0,145514.28,572.0,146086.28,No Fraud
1,503961.93,503961.93,0.0,Fraud
4,21960.02,21960.02,0.0,Fraud
4,4631432.03,4631432.03,0.0,Fraud
1,32382.31,32382.31,0.0,Fraud
4,4602636.68,4602636.68,0.0,Fraud
3,10668.94,0.0,0.0,No Fraud
4,674541.55,674541.55,0.0,Fraud
4,534158.52,534158.52,0.0,Fraud
3,20673.85,103471.0,82797.15,No Fraud
0,10703.42,9864239.72,9874943.13,No Fraud
1,222425.8,0.0,0.0,No Fraud
1,145762.77,657293.0,511530.23,No Fraud
4,96474.91,96474.91,0.0,Fraud
4,4309298.47,4309298.47,0.0,Fraud
4,841052.98,841052.98,0.0,Fraud
1,335094.53,335094.53,0.0,Fraud
1,171807.49,5250.0,0.0,No Fraud
4,160186.79,160186.79,0.0,Fraud
1,1334919.42,1334919.42,0.0,Fraud
1,138057.37,1073.0,0.0,No Fraud
1,2415826.18,2415826.18,0.0,Fraud
1,113360.8,113360.8,0.0,Fraud
0,158394.62,18606.0,177000.62,No Fraud
4,104171.37,104171.37,0.0,Fraud
3,16737.42,0.0,0.0,No Fraud
4,10000000.0,37418265.31,27418265.31,Fraud
1,49966.72,49966.72,0.0,Fraud
3,21883.76,11077.0,0.0,No Fraud
1,23539.19,0.0,0.0,No Fraud
3,63.25,0.0,0.0,No Fraud
0,176936.63,1023093.32,1200029.95,No Fraud
4,475854.04,475854.04,0.0,Fraud
3,23087.75,0.0,0.0,No Fraud
1,526695.11,124716.0,0.0,No Fraud
4,7535.58,7535.58,0.0,Fraud
1,16767.15,21095.0,4327.85,No Fraud
1,56847.17,56847.17,0.0,Fraud
0,183940.07,4491294.46,4675234.53,No Fraud
4,75480.15,75480.15,0.0,Fraud
4,1860190.06,1860190.06,0.0,Fraud
4,1688761.08,1688761.08,0.0,Fraud
4,861406.83,861406.83,0.0,Fraud
3,11121.43,0.0,0.0,No Fraud
3,493.01,5443.0,4949.99,No Fraud
4,10000000.0,10399045.08,10399045.08,Fraud
2,2919.72,10785.0,7865.28,No Fraud
4,70382.18,70382.18,0.0,Fraud
1,135200.37,135200.37,0.0,Fraud
1,131219.93,0.0,0.0,No Fraud
3,3725.22,36448.29,32723.07,No Fraud
1,35016.23,35016.23,0.0,Fraud
4,10000000.0,27316255.05,17316255.05,Fraud
4,7316255.05,17316255.05,17316255.05,Fraud
4,32935.25,32935.25,0.0,Fraud
1,302866.55,209709.0,0.0,No Fraud
1,60999.3,0.0,0.0,No Fraud
4,2324907.08,2324907.08,0.0,Fraud
4,57588.67,57588.67,0.0,Fraud
4,871745.76,871745.76,0.0,Fraud
3,31800.59,7902.0,0.0,No Fraud
4,2540410.33,2540410.33,0.0,Fraud
3,15782.66,152476.0,136693.34,No Fraud
0,290668.99,154656.98,445325.97,No Fraud
1,56403.3,0.0,0.0,No Fraud
1,31817.6,22001.0,0.0,No Fraud
3,8649.65,0.0,0.0,No Fraud
4,475368.94,475368.94,0.0,Fraud
4,36300.25,36300.25,0.0,Fraud
4,2693520.61,2693520.61,0.0,Fraud
1,94613.12,94613.12,0.0,Fraud
3,2634.42,21349.0,18714.58,No Fraud
3,2118.41,0.0,0.0,No Fraud
4,203737.03,0.0,0.0,No Fraud
3,4748.13,59997.0,55248.87,No Fraud
3,2183.53,664603.52,662419.99,No Fraud
1,104032.66,0.0,0.0,No Fraud
1,676913.69,676913.69,0.0,Fraud
4,934314.89,934314.89,0.0,Fraud
1,64319.46,64319.46,0.0,Fraud
3,1506.43,10001.0,8494.57,No Fraud
0,338756.91,100137.0,438893.91,No Fraud
1,99257.99,10609.0,0.0,No Fraud
1,32690.68,32690.68,0.0,Fraud
1,138618.23,7946.55,0.0,No Fraud
4,964388.1,964388.1,0.0,Fraud
1,296940.32,296940.32,0.0,Fraud
0,318520.6,4005.0,322525.6,No Fraud
3,9694.21,311221.72,301527.52,No Fraud
3,2335.58,0.0,0.0,No Fraud
1,21022.47,29079.0,8056.53,No Fraud
3,8571.97,313013.0,304441.03,No Fraud
1,418871.89,418871.89,0.0,Fraud
0,191802.26,1915.39,193717.65,No Fraud
4,40651.96,40651.96,0.0,Fraud
0,91473.72,1238418.74,1329892.45,No Fraud
1,10000000.0,10000000.0,0.0,Fraud
4,141508.56,141508.56,0.0,Fraud
1,4602636.68,4602636.68,0.0,Fraud
0,170722.38,22328.0,193050.38,No Fraud
0,224391.54,1270931.64,1495323.18,No Fraud
1,1820864.64,1820864.64,0.0,Fraud
0,201776.71,356311.0,558087.71,No Fraud
0,74582.82,11602563.88,11677146.71,No Fraud
1,213533.2,1213.0,0.0,No Fraud
0,72326.99,30346.0,102672.99,No Fraud
1,7094.48,5679.0,0.0,No Fraud
4,9217.19,9217.19,0.0,Fraud
4,18028.13,18028.13,0.0,Fraud
1,122967.11,0.0,0.0,No Fraud
3,575.62,389.0,0.0,No Fraud
1,17822.02,17822.02,0.0,Fraud
4,21698.13,21698.13,0.0,Fraud
1,202773.63,92212.0,0.0,No Fraud
1,329424.14,329424.14,0.0,Fraud
4,10000000.0,24339822.23,14339822.23,Fraud
0,182351.86,8791521.61,8973873.47,No Fraud
4,76646.05,76646.05,0.0,Fraud
0,490217.54,1609342.18,2099559.72,No Fraud
4,397541.55,0.0,0.0,No Fraud
2,3331.37,30500.04,27168.67,No Fraud
4,15093.69,15093.69,0.0,Fraud
4,1021194.38,1021194.38,0.0,Fraud
1,128426.58,128426.58,0.0,Fraud
4,167963.64,167963.64,0.0,Fraud
4,89845.29,89845.29,0.0,Fraud
3,3423.05,1213824.82,1210401.78,No Fraud
4,43073.4,0.0,0.0,No Fraud
0,118489.94,70164.0,188653.94,No Fraud
3,7013.41,51658.0,44644.59,No Fraud
3,5632.61,0.0,0.0,No Fraud
4,225361.44,225361.44,0.0,Fraud
0,216019.05,19810.0,235829.05,No Fraud
1,635409.32,635409.32,0.0,Fraud
1,273265.73,72637.0,0.0,No Fraud
4,3718503.37,3718503.37,0.0,Fraud
3,223.23,20172.0,19948.77,No Fraud
4,614145.31,614145.31,0.0,Fraud
1,21741.36,21741.36,0.0,Fraud
4,81867.07,81867.07,0.0,Fraud
0,392766.25,2019381.71,2412147.96,No Fraud
4,634662.9,51563.0,0.0,No Fraud
1,350233.08,350233.08,0.0,Fraud
1,5016884.33,5016884.33,0.0,Fraud
1,93459.89,93459.89,0.0,Fraud
0,235923.86,45858.21,281782.08,No Fraud
1,221511.12,221511.12,0.0,Fraud
4,209340.53,209340.53,0.0,Fraud
4,921393.95,921393.95,0.0,Fraud
1,989311.12,989311.12,0.0,Fraud
4,376639.05,376639.05,0.0,Fraud
4,1927403.83,1927403.83,0.0,Fraud
1,71685.23,725.0,0.0,No Fraud
1,786480.78,786480.78,0.0,Fraud
0,137324.04,4696289.5,4833613.54,No Fraud
1,6783.47,6783.47,0.0,Fraud
3,27901.45,440061.17,412159.72,No Fraud
4,147267.01,147267.01,0.0,Fraud
4,137097.35,0.0,0.0,No Fraud
1,71954.82,0.0,0.0,No Fraud
1,210077.58,913.0,0.0,No Fraud
1,197226.65,197226.65,0.0,Fraud
3,16959.58,17068.0,108.42,No Fraud
1,4640633.37,4640633.37,0.0,Fraud
1,226101.73,0.0,0.0,No Fraud
4,91637.51,91637.51,0.0,Fraud
1,518285.27,92016.0,0.0,No Fraud
3,10267.16,32.0,0.0,No Fraud
1,67961.6,24415.0,0.0,No Fraud
4,667733.81,667733.81,0.0,Fraud
1,107363.54,107363.54,0.0,Fraud
1,196586.45,24257.0,0.0,No Fraud
1,1298609.73,1298609.73,0.0,Fraud
4,164382.72,164382.72,0.0,Fraud
4,298384.21,298384.21,0.0,Fraud
0,42979.96,182.0,43161.96,No Fraud
1,19421.77,19421.77,0.0,Fraud
1,249781.41,0.0,0.0,No Fraud
1,213416.87,121.0,0.0,No Fraud
4,980310.0,980310.0,0.0,Fraud
1,639991.03,639991.03,0.0,Fraud
3,17833.7,353945.02,336111.31,No Fraud
1,210660.94,494.0,0.0,No Fraud
1,42708.95,0.0,0.0,No Fraud
3,37260.58,16301.88,0.0,No Fraud
4,10000000.0,12113271.99,2113271.99,Fraud
1,73051.02,73051.02,0.0,Fraud
1,52897.8,0.0,0.0,No Fraud
3,905.17,0.0,0.0,No Fraud
1,2745923.02,2745923.02,0.0,Fraud
1,1248344.84,1248344.84,0.0,Fraud
1,253261.36,253261.36,0.0,Fraud
1,341025.2,49909.0,0.0,No Fraud
1,159165.11,23023.0,0.0,No Fraud
1,2109967.47,2109967.47,0.0,Fraud
3,2847.67,0.0,0.0,No Fraud
4,799123.57,799123.57,0.0,Fraud
4,61470.02,61470.02,0.0,Fraud
1,555328.55,555328.55,0.0,Fraud
1,181004.5,376292.0,195287.5,No Fraud
1,29816.21,15638.0,0.0,No Fraud
0,312850.64,30496.0,343346.64,No Fraud
4,934590.45,934590.45,0.0,Fraud
4,624686.04,624686.04,0.0,Fraud
3,10620.32,0.0,0.0,No Fraud
3,16075.6,17030.0,954.4,No Fraud
0,102593.75,10387.0,112980.75,No Fraud
3,20916.73,0.0,0.0,No Fraud
0,213051.97,5505636.27,5718688.24,No Fraud
1,148796.79,314687.0,165890.21,No Fraud
4,4526748.52,4526748.52,0.0,Fraud
3,13057.41,1070.0,0.0,No Fraud
4,130278.99,130278.99,0.0,Fraud
1,378527.71,378527.71,0.0,Fraud
4,125159.2,125159.2,0.0,Fraud
4,417103.68,417103.68,0.0,Fraud
1,25040.78,25040.78,0.0,Fraud
4,438859.1,438859.1,0.0,Fraud
3,9354.64,13633.0,4278.36,No Fraud
1,690510.31,690510.31,0.0,Fraud
4,3512572.72,3512572.72,0.0,Fraud
1,242253.31,0.0,0.0,No Fraud
4,321465.0,321465.0,0.0,Fraud
1,429257.45,429257.45,0.0,Fraud
4,1968431.0,1968431.0,0.0,Fraud
4,102004.7,0.0,0.0,No Fraud
1,2897907.81,2897907.81,0.0,Fraud
4,394886.13,394886.13,0.0,Fraud
1,388369.63,1248.0,0.0,No Fraud
3,10822.41,354214.21,343391.8,No Fraud
3,60521.63,30649.0,0.0,No Fraud
1,2108440.98,2108440.98,0.0,Fraud
1,151292.41,5528.0,0.0,No Fraud
1,75381.87,0.0,0.0,No Fraud
4,381247.3,381247.3,0.0,Fraud
1,1398633.34,1398633.34,0.0,Fraud
4,179965.75,41112.0,0.0,No Fraud
3,13892.41,69594.0,55701.59,No Fraud
1,75734.99,75734.99,0.0,Fraud
3,11882.01,336228.0,324345.99,No Fraud
4,2755588.11,2755588.11,0.0,Fraud
1,5087422.03,5087422.03,0.0,Fraud
4,3731378.32,3731378.32,0.0,Fraud
1,226960.34,0.0,0.0,No Fraud
0,235249.03,14544.0,249793.03,No Fraud
1,472692.51,472692.51,0.0,Fraud
4,810599.16,810599.16,0.0,Fraud
0,182779.07,22583.0,205362.07,No Fraud
1,41476.63,0.0,0.0,No Fraud
4,722832.95,722832.95,0.0,Fraud
3,7766.97,23343.0,15576.03,No Fraud
1,918087.96,918087.96,0.0,Fraud
4,108560.06,108560.06,0.0,Fraud
1,120074.73,120074.73,0.0,Fraud
0,286114.99,3377858.82,3663973.82,No Fraud
1,23952.54,0.0,0.0,No Fraud
4,43092.0,43092.0,0.0,Fraud
1,627903.12,627903.12,0.0,Fraud
0,81621.89,192798.39,274420.28,No Fraud
1,229765.46,3683.0,0.0,No Fraud
3,7166.88,0.0,0.0,No Fraud
1,5820137.62,5820137.62,0.0,Fraud
1,443893.69,443893.69,0.0,Fraud
0,225230.89,16188.0,241418.89,No Fraud
3,2038.97,97442.04,95403.07,No Fraud
1,1346264.61,1346264.61,0.0,Fraud
4,1803411.53,1803411.53,0.0,Fraud
0,114874.01,3234725.29,3349599.3,No Fraud
1,4993938.87,4993938.87,0.0,Fraud
1,1501341.87,1501341.87,0.0,Fraud
0,86671.02,58799.0,145470.02,No Fraud
4,3263443.15,3263443.15,0.0,Fraud
3,14306.17,0.0,0.0,No Fraud
3,10447.04,0.0,0.0,No Fraud
4,4525901.25,4525901.25,0.0,Fraud
1,247877.03,247877.03,0.0,Fraud
4,269692.53,269692.53,0.0,Fraud
1,65761.13,65761.13,0.0,Fraud
1,8520.33,0.0,0.0,No Fraud
